Order,Level,short_code,long_code,long_parent,code,parent,description
927621,4,382430,3.8243E+11,3.824E+11,3824.3,38.24,Non-agglomerated metal carbides mixed together or with metallic binders
927622,4,382440,3.8244E+11,3.824E+11,3824.4,38.24,Prepared additives for cements. mortars or concretes
927623,4,382450,3.8245E+11,3.824E+11,3824.5,38.24,Non-refractory mortars and concretes
927624,4,382460,3.8246E+11,3.824E+11,3824.6,38.24,Sorbitol (excl. D-glucitol [sorbitol])
927625,4,382471,3.82471E+11,3.824E+11,,38.24,
927626,5,382471,3.82471E+11,3.82471E+11,3824.71,,"Mixtures containing chlorofluorocarbons ""CFCs"". whether or not containing hydrochlorofluorocarbons ""HCFCs"". perfluorocarbons ""PFCs"" or hydrofluorocarbons ""HFCs"""
927627,5,382472,3.82472E+11,3.82471E+11,3824.72,,Mixtures containing bromochlorodifluoromethane. bromotrifluoromethane or dibromotetrafluoroethanes
927628,5,382473,3.82473E+11,3.82471E+11,3824.73,,"Mixtures containing hydrobromofluorocarbons ""HBFCs"""
927629,5,382474,3.82474E+11,3.82471E+11,3824.74,,"Mixtures containing hydrochlorofluorocarbons ""HCFCs"". whether or not containing perfluorocarbons ""PFCs"" or hydrofluorocarbons ""HFCs"". but not containing chlorofluorocarbons ""CFCs"""
927630,5,382475,3.82475E+11,3.82471E+11,3824.75,,Mixtures containing carbon tetrachloride
927631,5,382476,3.82476E+11,3.82471E+11,3824.76,,"Mixtures containing 1.1.1-trichloroethane ""methyl chloroform"""
927632,5,382477,3.82477E+11,3.82471E+11,3824.77,,"Mixtures containing bromomethane ""methyl bromide"" or bromochloromethane"
927633,5,382478,3.82478E+11,3.82471E+11,3824.78,,"Mixtures containing perfluorocarbons ""PFCs"" or hydrofluorocarbons ""HFCs"". but not containing chlorofluorocarbons ""CFCs"" or hydrochlorofluorocarbons ""HCFCs"""
927634,5,382479,3.82479E+11,3.82471E+11,3824.79,,Mixtures containing halogenated derivatives of methane. ethane or propane (excl. those of subheadings 3824.71.00 to 3824.78.00)
927635,4,382481,3.82481E+11,3.824E+11,,38.24,
927636,5,382481,3.82481E+11,3.82481E+11,3824.81,,"Mixtures and preparations containing oxirane ""ethylene oxide"""
927637,5,382482,3.82482E+11,3.82481E+11,3824.82,,"Mixtures and preparations containing polychlorinated biphenyls ""PCBs"". polychlorinated terphenyls ""PCTs"" or polybrominated biphenyls ""PBBs"""
927638,5,382483,3.82483E+11,3.82481E+11,3824.83,,"Mixtures and preparations containing tris""2.3-dibromopropyl"" phosphate"
927639,4,382490,3.8249E+11,3.824E+11,3824.9,38.24,Chemical products and preparations of the chemical or allied industries. incl. those consisting of mixtures of natural products. n.e.s.
927640,3,382500,3.825E+11,3.80021E+11,38.25,38,Residual products of the chemical or allied industries. n.e.s.; municipal waste; sewage sludge; clinical waste. waste organic solvents. wastes of metal pickling liquors. of hydraulic fluids. brake fluids and anti-freeze fluids and other wastes from chemical or allied industries (excl. wastes containing mainly petroleum oils or oils obtained from bituminous minerals)
927641,4,382510,3.8251E+11,3.825E+11,3825.1,38.25,Municipal waste
927642,4,382520,3.8252E+11,3.825E+11,3825.2,38.25,Sewage sludge
927643,4,382530,3.8253E+11,3.825E+11,3825.3,38.25,Clinical waste
927644,4,382541,3.82541E+11,3.825E+11,,38.25,
927645,5,382541,3.82541E+11,3.82541E+11,3825.41,,Waste organic solvents. halogenated
927646,5,382549,3.82549E+11,3.82541E+11,3825.49,,Waste organic solvents. non-halogenated
927647,4,382550,3.8255E+11,3.825E+11,3825.5,38.25,Wastes of metal pickling liquors. of hydraulic fluids. brake fluids and anti-freeze fluids
927648,4,382561,3.82561E+11,3.825E+11,,38.25,
927649,5,382561,3.82561E+11,3.82561E+11,3825.61,,Wastes from chemical or allied industries. mainly containing organic constituents (excl. anti-freeze fluids)
927650,5,382569,3.82569E+11,3.82561E+11,3825.69,,Wastes from chemical or allied industries (excl. wastes of metal pickling liquors. of hydraulic fluids. brake fluids and anti-freeze fluids and those mainly containing organic constituents)
927651,4,382590,3.8259E+11,3.825E+11,3825.9,38.25,Residual products of the chemical or allied industries. n.e.s. (excl. waste)
927652,3,382600,3.826E+11,3.80021E+11,3826,38,Biodiesel and mixtures thereof. not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals
927653,1,390011,3.90011E+11,,V..,,PLAST.CS AND ART.CLES THEREOF; RUBBER AND ART.CLES THEREOF
927654,2,390021,3.90021E+11,3.90011E+11,39,V..,PLAST.CS AND ART.CLES THEREOF
927655,3,390100,3.901E+11,3.90021E+11,,39,
927656,3,390100,3.901E+11,3.90021E+11,39.01,39,Polymers of ethylene. in primary forms
927657,4,390110,3.9011E+11,3.901E+11,3901.1,39.01,Polyethylene with a specific gravity of < 0.94. in primary forms
927658,4,390120,3.9012E+11,3.901E+11,3901.2,39.01,Polyethylene with a specific gravity of >= 0.94. in primary forms
927659,4,390130,3.9013E+11,3.901E+11,3901.3,39.01,Ethylene-vinyl acetate copolymers. in primary forms
927660,4,390190,3.9019E+11,3.901E+11,3901.9,39.01,Polymers of ethylene. in primary forms (excl. polyethylene and ethylene-vinyl acetate copolymers)
927661,3,390200,3.902E+11,3.90021E+11,39.02,39,Polymers of propylene or of other olefins. in primary forms
927662,4,390210,3.9021E+11,3.902E+11,3902.1,39.02,Polypropylene. in primary forms
927663,4,390220,3.9022E+11,3.902E+11,3902.2,39.02,Polyisobutylene. in primary forms
927664,4,390230,3.9023E+11,3.902E+11,3902.3,39.02,Propylene copolymers. in primary forms
927665,4,390290,3.9029E+11,3.902E+11,3902.9,39.02,Polymers of propylene or of other olefins. in primary forms (excl. polypropylene. polyisobutylene and propylene copolymers)
927666,3,390300,3.903E+11,3.90021E+11,39.03,39,Polymers of styrene. in primary forms
927667,4,390311,3.90311E+11,3.903E+11,,39.03,
927668,5,390311,3.90311E+11,3.90311E+11,3903.11,,Expansible polystyrene. in primary forms
927669,5,390319,3.90319E+11,3.90311E+11,3903.19,,Polystyrene. in primary forms (excl. expansible)
927670,4,390320,3.9032E+11,3.903E+11,3903.2,39.03,"Styrene-acrylonitrile copolymers ""SAN"". in primary forms"
927671,4,390330,3.9033E+11,3.903E+11,3903.3,39.03,"Acrylonitrile-butadiene-styrene copolymers ""ABS"". in primary forms"
927672,4,390390,3.9039E+11,3.903E+11,3903.9,39.03,"Polymers of styrene. in primary forms (excl. polystyrene. styrene-acrylonitrile copolymers ""SAN"" and acrylonitrile-butadiene-styrene ""ABS"")"
927673,3,390400,3.904E+11,3.90021E+11,39.04,39,Polymers of vinyl chloride or of other halogenated olefins. in primary forms
927674,4,390410,3.9041E+11,3.904E+11,3904.1,39.04,"Poly""vinyl chloride"". in primary forms. not mixed with any other substances"
927675,4,390421,3.90421E+11,3.904E+11,,39.04,
927676,5,390421,3.90421E+11,3.90421E+11,3904.21,,"Non-plasticised poly""vinyl chloride"". in primary forms. mixed with other substances"
927677,5,390422,3.90422E+11,3.90421E+11,3904.22,,"Plasticised poly""vinyl chloride"". in primary forms. mixed with other substances"
927678,4,390430,3.9043E+11,3.904E+11,3904.3,39.04,Vinyl chloride-vinyl acetate copolymers. in primary forms
927679,4,390440,3.9044E+11,3.904E+11,3904.4,39.04,Vinyl chloride copolymers. in primary forms (excl. vinyl chloride-vinyl acetate copolymers)
927680,4,390450,3.9045E+11,3.904E+11,3904.5,39.04,Vinylidene chloride polymers. in primary forms
927681,4,390461,3.90461E+11,3.904E+11,,39.04,
927682,5,390461,3.90461E+11,3.90461E+11,3904.61,,Polytetrafluoroethylene. in primary forms
927683,5,390469,3.90469E+11,3.90461E+11,3904.69,,Fluoropolymers of vinyl chloride or of other halogenated olefins. in primary forms (excl. polytetrafluoroethylene)
927684,4,390490,3.9049E+11,3.904E+11,3904.9,39.04,"Polymers of vinyl chloride or other halogenated olefins. in primary forms (excl. poly""vinyl chloride"". copolymers of vinyl chloride. polymers of vinyl chloride and fluoropolymers)"
927685,3,390500,3.905E+11,3.90021E+11,39.05,39,Polymers of vinyl acetate or of other vinyl esters. in primary forms; other vinyl polymers. in primary forms
927686,4,390512,3.90512E+11,3.905E+11,,39.05,
927687,5,390512,3.90512E+11,3.90512E+11,3905.12,,"Poly""vinyl acetate"". in aqueous dispersion"
927688,5,390519,3.90519E+11,3.90512E+11,3905.19,,"Poly""vinyl acetate"". in primary forms (excl. in aqueous dispersion)"
927689,4,390521,3.90521E+11,3.905E+11,,39.05,
927690,5,390521,3.90521E+11,3.90521E+11,3905.21,,Vinyl acetate copolymers. in aqueous dispersion
927691,5,390529,3.90529E+11,3.90521E+11,3905.29,,Vinyl acetate copolymers. in primary forms (excl. in aqueous dispersion)
927692,4,390530,3.9053E+11,3.905E+11,3905.3,39.05,"Poly""vinyl alcohol"". in primary forms. whether or not containing unhydrolyzed acetate groups"
927693,4,390591,3.90591E+11,3.905E+11,,39.05,
927694,5,390591,3.90591E+11,3.90591E+11,3905.91,,Copolymers of vinyl. in primary forms (excl. vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers. and vinyl acetate copolymers)
927695,5,390599,3.90599E+11,3.90591E+11,3905.99,,"Polymers of vinyl esters and other vinyl polymers. in primary forms (excl. those of vinyl chloride or other halogenated olefins. poly""vinyl acetate"". vinyl acetate copolymers and poly""vinyl alcohol"". whether or not containing unhydrolised acetate groups)"
927696,3,390600,3.906E+11,3.90021E+11,39.06,39,Acrylic polymers. in primary forms
927697,4,390610,3.9061E+11,3.906E+11,3906.1,39.06,"Poly""methyl methacrylate"". in primary forms"
927698,4,390690,3.9069E+11,3.906E+11,3906.9,39.06,"Acrylic polymers. in primary forms (excl. poly""methyl methacrylate"")"
927699,3,390700,3.907E+11,3.90021E+11,39.07,39,Polyacetals. other polyethers and epoxide resins. in primary forms; polycarbonates. alkyd resins. polyallyl esters and other polyesters. in primary forms
927700,4,390710,3.9071E+11,3.907E+11,3907.1,39.07,Polyacetals. in primary forms
927701,4,390720,3.9072E+11,3.907E+11,3907.2,39.07,Polyethers. in primary forms (excl. polyacetals and goods of 3002 10)
927702,4,390730,3.9073E+11,3.907E+11,3907.3,39.07,Epoxide resins. in primary forms
927703,4,390740,3.9074E+11,3.907E+11,3907.4,39.07,Polycarbonates. in primary forms
927704,4,390750,3.9075E+11,3.907E+11,3907.5,39.07,Alkyd resins. in primary forms
927705,4,390760,3.9076E+11,3.907E+11,3907.6,39.07,"Poly""ethylene terephthalate"". in primary forms"
927706,4,390770,3.9077E+11,3.907E+11,3907.7,39.07,"Poly""lactic acid"". in primary forms"
927707,4,390791,3.90791E+11,3.907E+11,,39.07,
927708,5,390791,3.90791E+11,3.90791E+11,3907.91,,"Unsaturated polyallyl esters and other polyesters. in primary forms (excl. polycarbonates. alkyd resins. poly""ethylene terephthalate"" and poly""lactic acid"")"
927709,5,390799,3.90799E+11,3.90791E+11,3907.99,,"Saturated polyesters in primary forms (excl. polycarbonates. alkyd resins. poly""ethylene terephthalate"" and poly""lactic acid"")"
927710,3,390800,3.908E+11,3.90021E+11,39.08,39,Polyamides. in primary forms
927711,4,390810,3.9081E+11,3.908E+11,3908.1,39.08,Polyamides-6. -11. -12. -6.6. -6.9. -6.10 or -6.12. in primary forms
927712,4,390890,3.9089E+11,3.908E+11,3908.9,39.08,Polyamides. in primary forms (excl. polyamides-6. -11. -12. -6.6. -6.9. -6.10 and -6.12)
927713,3,390900,3.909E+11,3.90021E+11,39.09,39,Amino-resins. phenolic resins and polyurethanes. in primary forms
927714,4,390910,3.9091E+11,3.909E+11,3909.1,39.09,Urea resins and thiourea resins. in primary forms
927715,4,390920,3.9092E+11,3.909E+11,3909.2,39.09,Melamine resins. in primary forms
927716,4,390930,3.9093E+11,3.909E+11,3909.3,39.09,Amino-resins. in primary forms (excl. urea resins. thiourea resins and melamine resins)
927717,4,390940,3.9094E+11,3.909E+11,3909.4,39.09,Phenolic resins. in primary forms
927718,4,390950,3.9095E+11,3.909E+11,3909.5,39.09,Polyurethanes. in primary forms
927719,3,391000,3.91E+11,3.90021E+11,3910,39,Silicones in primary forms
927720,3,391100,3.911E+11,3.90021E+11,39.11,39,Petroleum resins. coumarone-indene resins. polyterpenes. polysulphides. polysulphones and other polymers and prepolymers produced by chemical synthesis. n.e.s.. in primary forms
927721,4,391110,3.9111E+11,3.911E+11,3911.1,39.11,Petroleum resins. coumarone. indene or coumarone-indene resins and polyterpenes. in primary forms
927722,4,391190,3.9119E+11,3.911E+11,3911.9,39.11,Polysulphides. polysulphones and other polymers and prepolymers produced by chemical synthesis. n.e.s.. in primary forms
927723,3,391200,3.912E+11,3.90021E+11,39.12,39,Cellulose and its chemical derivatives. n.e.s.. in primary forms
927724,4,391211,3.91211E+11,3.912E+11,,39.12,
927725,5,391211,3.91211E+11,3.91211E+11,3912.11,,Non-plasticised cellulose acetates. in primary forms
927726,5,391212,3.91212E+11,3.91211E+11,3912.12,,Plasticised cellulose acetates. in primary forms
927727,4,391220,3.9122E+11,3.912E+11,3912.2,39.12,Cellulose nitrates. incl. collodions. in primary forms
927728,4,391231,3.91231E+11,3.912E+11,,39.12,
927729,5,391231,3.91231E+11,3.91231E+11,3912.31,,Carboxymethylcellulose and its salts. in primary forms
927730,5,391239,3.91239E+11,3.91231E+11,3912.39,,Cellulose ethers. in primary forms (excl. carboxymethylcellulose and its salts)
927731,4,391290,3.9129E+11,3.912E+11,3912.9,39.12,Cellulose and chemical derivatives thereof. n.e.s.. in primary forms (excl. cellulose acetates. cellulose nitrates and cellulose ethers)
927732,3,391300,3.913E+11,3.90021E+11,39.13,39,Natural polymers. e.g. alginic acid. and modified natural polymers. e.g. hardened proteins. chemical derivatives of natural rubber. n.e.s.. in primary forms
